AccountNumber,NMI,DeviceNumber,DeviceType,RegisterCode,RateTypeDescription,StartDate,EndDate,ProfileReadValue,RegisterReadValue,QualityFlag
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 2:30,11/3/19 2:59,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 3:00,11/3/19 3:29,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 3:30,11/3/19 3:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 4:00,11/3/19 4:29,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 4:30,11/3/19 4:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 5:00,11/3/19 5:29,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 5:30,11/3/19 5:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 6:00,11/3/19 6:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 6:30,11/3/19 6:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 7:00,11/3/19 7:29,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 7:30,11/3/19 7:59,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 8:00,11/3/19 8:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 8:30,11/3/19 8:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 9:00,11/3/19 9:29,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 9:30,11/3/19 9:59,0.213,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 10:00,11/3/19 10:29,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 10:30,11/3/19 10:59,0.131,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 11:00,11/3/19 11:29,0.156,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 11:30,11/3/19 11:59,0.163,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 12:00,11/3/19 12:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 12:30,11/3/19 12:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 13:00,11/3/19 13:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 13:30,11/3/19 13:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 14:00,11/3/19 14:29,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 14:30,11/3/19 14:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 15:00,11/3/19 15:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 15:30,11/3/19 15:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 16:00,11/3/19 16:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 16:30,11/3/19 16:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 17:00,11/3/19 17:29,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 17:30,11/3/19 17:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 18:00,11/3/19 18:29,0.194,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 18:30,11/3/19 18:59,0.131,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 19:00,11/3/19 19:29,0.275,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 19:30,11/3/19 19:59,0.325,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 20:00,11/3/19 20:29,0.231,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 20:30,11/3/19 20:59,0.15,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 21:00,11/3/19 21:29,0.275,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 21:30,11/3/19 21:59,0.15,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 22:00,11/3/19 22:29,0.156,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 22:30,11/3/19 22:59,0.244,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 23:00,11/3/19 23:29,0.306,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,11/3/19 23:30,11/3/19 23:59,0.831,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 0:00,12/3/19 0:29,0.513,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 0:30,12/3/19 0:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 1:00,12/3/19 1:29,0.119,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 1:30,12/3/19 1:59,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 2:00,12/3/19 2:29,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 2:30,12/3/19 2:59,0.113,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 3:00,12/3/19 3:29,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 3:30,12/3/19 3:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 4:00,12/3/19 4:29,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 4:30,12/3/19 4:59,0.169,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 5:00,12/3/19 5:29,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 5:30,12/3/19 5:59,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 6:00,12/3/19 6:29,0.113,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 6:30,12/3/19 6:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 7:00,12/3/19 7:29,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 7:30,12/3/19 7:59,0.131,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 8:00,12/3/19 8:29,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 8:30,12/3/19 8:59,0.119,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 9:00,12/3/19 9:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 9:30,12/3/19 9:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 10:00,12/3/19 10:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 10:30,12/3/19 10:59,0.125,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 11:00,12/3/19 11:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 11:30,12/3/19 11:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 12:00,12/3/19 12:29,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 12:30,12/3/19 12:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 13:00,12/3/19 13:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 13:30,12/3/19 13:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 14:00,12/3/19 14:29,0.131,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 14:30,12/3/19 14:59,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 15:00,12/3/19 15:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 15:30,12/3/19 15:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 16:00,12/3/19 16:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 16:30,12/3/19 16:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 17:00,12/3/19 17:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 17:30,12/3/19 17:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 18:00,12/3/19 18:29,0.113,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 18:30,12/3/19 18:59,0.219,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 19:00,12/3/19 19:29,0.131,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 19:30,12/3/19 19:59,0.319,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 20:00,12/3/19 20:29,0.363,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 20:30,12/3/19 20:59,0.181,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 21:00,12/3/19 21:29,0.788,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 21:30,12/3/19 21:59,0.788,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 22:00,12/3/19 22:29,0.15,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 22:30,12/3/19 22:59,0.238,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 23:00,12/3/19 23:29,0.15,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,12/3/19 23:30,12/3/19 23:59,0.2,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 0:00,13/3/19 0:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 0:30,13/3/19 0:59,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 1:00,13/3/19 1:29,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 1:30,13/3/19 1:59,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 2:00,13/3/19 2:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 2:30,13/3/19 2:59,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 3:00,13/3/19 3:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 3:30,13/3/19 3:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 4:00,13/3/19 4:29,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 4:30,13/3/19 4:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 5:00,13/3/19 5:29,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 5:30,13/3/19 5:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 6:00,13/3/19 6:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 6:30,13/3/19 6:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 7:00,13/3/19 7:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 7:30,13/3/19 7:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 8:00,13/3/19 8:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 8:30,13/3/19 8:59,0.15,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 9:00,13/3/19 9:29,0.138,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 9:30,13/3/19 9:59,0.138,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 10:00,13/3/19 10:29,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 10:30,13/3/19 10:59,0.056,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 11:00,13/3/19 11:29,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 11:30,13/3/19 11:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 12:00,13/3/19 12:29,0.188,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 12:30,13/3/19 12:59,0.144,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 13:00,13/3/19 13:29,0.113,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 13:30,13/3/19 13:59,0.263,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 14:00,13/3/19 14:29,0.956,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 14:30,13/3/19 14:59,0.494,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 15:00,13/3/19 15:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 15:30,13/3/19 15:59,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 16:00,13/3/19 16:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 16:30,13/3/19 16:59,0.2,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 17:00,13/3/19 17:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 17:30,13/3/19 17:59,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 18:00,13/3/19 18:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 18:30,13/3/19 18:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 19:00,13/3/19 19:29,0.194,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 19:30,13/3/19 19:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 20:00,13/3/19 20:29,0.438,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 20:30,13/3/19 20:59,0.319,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 21:00,13/3/19 21:29,0.163,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 21:30,13/3/19 21:59,0.225,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 22:00,13/3/19 22:29,0.15,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 22:30,13/3/19 22:59,0.181,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 23:00,13/3/19 23:29,0.319,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,13/3/19 23:30,13/3/19 23:59,0.956,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 0:00,14/3/19 0:29,0.431,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 0:30,14/3/19 0:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 1:00,14/3/19 1:29,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 1:30,14/3/19 1:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 2:00,14/3/19 2:29,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 2:30,14/3/19 2:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 3:00,14/3/19 3:29,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 3:30,14/3/19 3:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 4:00,14/3/19 4:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 4:30,14/3/19 4:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 5:00,14/3/19 5:29,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 5:30,14/3/19 5:59,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 6:00,14/3/19 6:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 6:30,14/3/19 6:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 7:00,14/3/19 7:29,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 7:30,14/3/19 7:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 8:00,14/3/19 8:29,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 8:30,14/3/19 8:59,0.213,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 9:00,14/3/19 9:29,0.119,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 9:30,14/3/19 9:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 10:00,14/3/19 10:29,0.125,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 10:30,14/3/19 10:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 11:00,14/3/19 11:29,0.119,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 11:30,14/3/19 11:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 12:00,14/3/19 12:29,0.113,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 12:30,14/3/19 12:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 13:00,14/3/19 13:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 13:30,14/3/19 13:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 14:00,14/3/19 14:29,0.138,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 14:30,14/3/19 14:59,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 15:00,14/3/19 15:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 15:30,14/3/19 15:59,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 16:00,14/3/19 16:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 16:30,14/3/19 16:59,0.063,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 17:00,14/3/19 17:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 17:30,14/3/19 17:59,0.05,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 18:00,14/3/19 18:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 18:30,14/3/19 18:59,0.15,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 19:00,14/3/19 19:29,0.144,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 19:30,14/3/19 19:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 20:00,14/3/19 20:29,0.688,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 20:30,14/3/19 20:59,0.406,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 21:00,14/3/19 21:29,0.131,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 21:30,14/3/19 21:59,0.2,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 22:00,14/3/19 22:29,0.306,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 22:30,14/3/19 22:59,0.219,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 23:00,14/3/19 23:29,0.606,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,14/3/19 23:30,14/3/19 23:59,0.856,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 0:00,15/3/19 0:29,0.244,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 0:30,15/3/19 0:59,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 1:00,15/3/19 1:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 1:30,15/3/19 1:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 2:00,15/3/19 2:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 2:30,15/3/19 2:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 3:00,15/3/19 3:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 3:30,15/3/19 3:59,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 4:00,15/3/19 4:29,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 4:30,15/3/19 4:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 5:00,15/3/19 5:29,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 5:30,15/3/19 5:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 6:00,15/3/19 6:29,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 6:30,15/3/19 6:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 7:00,15/3/19 7:29,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 7:30,15/3/19 7:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 8:00,15/3/19 8:29,0.069,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 8:30,15/3/19 8:59,0.188,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 9:00,15/3/19 9:29,0.206,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 9:30,15/3/19 9:59,0.119,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 10:00,15/3/19 10:29,0.113,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 10:30,15/3/19 10:59,0.175,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 11:00,15/3/19 11:29,0.163,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 11:30,15/3/19 11:59,0.231,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 12:00,15/3/19 12:29,0.156,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 12:30,15/3/19 12:59,0.081,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 13:00,15/3/19 13:29,0.075,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 13:30,15/3/19 13:59,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 14:00,15/3/19 14:29,0.156,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 14:30,15/3/19 14:59,0.119,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 15:00,15/3/19 15:29,0.125,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 15:30,15/3/19 15:59,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 16:00,15/3/19 16:29,0.144,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 16:30,15/3/19 16:59,0.094,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 17:00,15/3/19 17:29,0.1,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 17:30,15/3/19 17:59,0.144,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 18:00,15/3/19 18:29,0.344,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 18:30,15/3/19 18:59,0.144,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 19:00,15/3/19 19:29,0.844,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 19:30,15/3/19 19:59,0.669,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 20:00,15/3/19 20:29,0.15,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 20:30,15/3/19 20:59,0.406,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 21:00,15/3/19 21:29,0.263,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 21:30,15/3/19 21:59,0.169,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 22:00,15/3/19 22:29,0.144,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 22:30,15/3/19 22:59,0.138,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 23:00,15/3/19 23:29,0.194,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,15/3/19 23:30,15/3/19 23:59,0.219,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,16/3/19 0:00,16/3/19 0:29,0.156,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,16/3/19 0:30,16/3/19 0:59,0.125,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,16/3/19 1:00,16/3/19 1:29,0.088,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,16/3/19 1:30,16/3/19 1:59,0.106,0,A
7046396094,60013404613,229641,MRIM,29641#E1,Generalusage,16/3/19 2:00,16/3/19 2:29,0.169,0,A
